,tad,lambdan,p-value,n,max.lambdan
2594,chr9:124250000-125590000,-0.537037037,0.591242031,27,1.83447029
832,chr18:59840000-61120000,-0.537037037,0.591242031,27,2.099647621
1488,chr2:45830000-47130000,-0.537037037,0.591242031,27,2.145658383
1663,chr3:51980000-53290000,-0.537037037,0.591242031,27,1.964973799
1994,chr5:5430000-6750000,-0.537037037,0.591242031,27,2.05538101
2311,chr7:20800000-22110000,-0.537037037,0.591242031,27,1.951522309
1454,chr2:241780000-243080000,-0.537037037,0.591242031,27,2.346668444
473,chr14:19360000-20720000,-0.535714286,0.592156029,28,2.243807584
1241,chr21:41110000-42470000,-0.535714286,0.592156029,28,1.913433521
579,chr15:67160000-68520000,-0.535714286,0.592156029,28,2.202121807
1005,chr1:245250000-246650000,-0.535714286,0.592156029,28,1.997569112
6,chr10:132020000-133370000,-0.535714286,0.592156029,28,1.794407281
266,chr12:91740000-93090000,-0.535714286,0.592156029,28,2.142101584
749,chr17:74740000-76070000,-0.535714286,0.592156029,28,2.032491138
29,chr10:6460000-7830000,-0.535714286,0.592156029,28,2.3810785
247,chr12:65160000-66520000,-0.535714286,0.592156029,28,1.995954421
405,chr13:80190000-81510000,-0.535714286,0.592156029,28,2.049913208
742,chr17:25310000-26660000,-0.535714286,0.592156029,28,2.539277648
747,chr17:40020000-41390000,-0.535714286,0.592156029,28,1.993686251
972,chr1:172680000-174040000,-0.535714286,0.592156029,28,1.975123404
1412,chr2:164000000-165370000,-0.535714286,0.592156029,28,1.906031627
1430,chr2:207020000-208390000,-0.535714286,0.592156029,28,1.809870987
1661,chr3:100020000-101390000,-0.535714286,0.592156029,28,1.945687633
2468,chr8:20260000-21620000,-0.535714286,0.592156029,28,1.921444272
2473,chr8:62650000-64030000,-0.535714286,0.592156029,28,1.943390199
138,chr11:19040000-20390000,-0.535714286,0.592156029,28,1.827453174
1314,chrX:65990000-67310000,-0.535714286,0.592156029,28,1.762103689
1680,chr3:187430000-188760000,-0.535714286,0.592156029,28,1.922515443
2298,chr7:121710000-123060000,-0.535714286,0.592156029,28,2.094631379
8,chr10:64190000-65540000,-0.535714286,0.592156029,28,2.141994631
252,chr12:29600000-30980000,-0.535714286,0.592156029,28,2.561774063
1034,chr1:17800000-19170000,-0.535714286,0.592156029,28,1.913622214
1255,chr21:36060000-37410000,-0.535714286,0.592156029,28,2.083708086
1310,chrX:22070000-23430000,-0.535714286,0.592156029,28,1.83309283
1434,chr2:73450000-74820000,-0.535714286,0.592156029,28,1.975397452
1459,chr2:190510000-191860000,-0.535714286,0.592156029,28,2.328298487
1835,chr4:140490000-141830000,-0.535714286,0.592156029,28,1.828454351
2290,chr7:31170000-32510000,-0.535714286,0.592156029,28,1.86121095
2320,chr7:132380000-133740000,-0.535714286,0.592156029,28,1.849115551
481,chr14:23560000-24910000,-0.535714286,0.592156029,28,2.402627719
928,chr19:57740000-59100000,-0.535714286,0.592156029,28,2.545325398
1972,chr5:15070000-16440000,-0.535714286,0.592156029,28,2.227885916
829,chr18:20350000-21730000,-0.535714286,0.592156029,28,2.163717393
2508,chr8:99520000-100890000,-0.535714286,0.592156029,28,2.928196006
2639,chr9:110170000-111540000,-0.535714286,0.592156029,28,1.867845132
245,chr12:104230000-105570000,-0.535714286,0.592156029,28,2.417723007
1427,chr2:137190000-138600000,-0.534482759,0.593007575,29,1.993739708
1997,chr5:151900000-153340000,-0.534482759,0.593007575,29,1.841967211
36,chr10:72170000-73580000,-0.534482759,0.593007575,29,2.138788315
586,chr15:46000000-47450000,-0.534482759,0.593007575,29,1.966342746
1625,chr3:57090000-58470000,-0.534482759,0.593007575,29,2.339476451
833,chr18:39620000-41040000,-0.534482759,0.593007575,29,2.161170687
1007,chr1:55750000-57180000,-0.534482759,0.593007575,29,3.292297142
1421,chr2:37360000-38760000,-0.534482759,0.593007575,29,2.049862247
1641,chr3:132420000-133830000,-0.534482759,0.593007575,29,2.104072477
1666,chr3:42930000-44330000,-0.534482759,0.593007575,29,1.880849544
2131,chr6:20180000-21590000,-0.534482759,0.593007575,29,2.045512561
2306,chr7:3240000-4610000,-0.534482759,0.593007575,29,1.802904107
1419,chr2:62660000-64100000,-0.534482759,0.593007575,29,2.07481955
1649,chr3:190780000-192170000,-0.534482759,0.593007575,29,2.112557667
2446,chr8:41390000-42800000,-0.534482759,0.593007575,29,2.089464489
2462,chr8:122210000-123650000,-0.534482759,0.593007575,29,2.126813288
2599,chr9:4380000-5770000,-0.534482759,0.593007575,29,1.955191719
678,chr16:75810000-77210000,-0.534482759,0.593007575,29,2.157616946
834,chr18:22080000-23470000,-0.534482759,0.593007575,29,1.941835129
892,chr19:13230000-14630000,-0.534482759,0.593007575,29,2.373915166
955,chr1:149840000-151240000,-0.534482759,0.593007575,29,2.520660613
1308,chrX:120770000-122170000,-0.534482759,0.593007575,29,1.869481136
1414,chr2:201720000-203120000,-0.534482759,0.593007575,29,2.119227562
1963,chr5:116760000-118180000,-0.534482759,0.593007575,29,1.984229433
11,chr10:23420000-24850000,-0.534482759,0.593007575,29,1.893288591
957,chr1:210010000-211420000,-0.534482759,0.593007575,29,2.057053147
1653,chr3:154040000-155450000,-0.534482759,0.593007575,29,2.096531273
2493,chr8:134480000-135900000,-0.534482759,0.593007575,29,2.291486313
128,chr11:126290000-127660000,-0.534482759,0.593007575,29,1.819193847
978,chr1:49390000-50790000,-0.534482759,0.593007575,29,1.805087319
1397,chr2:133010000-134410000,-0.534482759,0.593007575,29,1.946356259
2293,chr7:103070000-104500000,-0.534482759,0.593007575,29,1.838783971
2605,chr9:88990000-90430000,-0.533333333,0.593802857,30,2.228467326
1450,chr2:173800000-175260000,-0.533333333,0.593802857,30,2.797968959
119,chr11:48190000-49610000,-0.533333333,0.593802857,30,2.083199712
144,chr11:10890000-12310000,-0.533333333,0.593802857,30,1.949072434
271,chr12:97370000-98810000,-0.533333333,0.593802857,30,2.149082046
831,chr18:6960000-8440000,-0.533333333,0.593802857,30,2.151070794
2019,chr5:76140000-77580000,-0.533333333,0.593802857,30,2.591187497
2598,chr9:125810000-127300000,-0.533333333,0.593802857,30,2.425440013
389,chr13:30040000-31470000,-0.533333333,0.593802857,30,2.185582065
1974,chr5:147230000-148660000,-0.533333333,0.593802857,30,2.162195955
2595,chr9:101730000-103190000,-0.533333333,0.593802857,30,2.835942158
134,chr11:15290000-16720000,-0.533333333,0.593802857,30,1.972358329
745,chr17:5400000-6900000,-0.533333333,0.593802857,30,2.09583931
976,chr1:231900000-233400000,-0.533333333,0.593802857,30,1.772658277
1269,chr22:42060000-43530000,-0.533333333,0.593802857,30,1.875777343
1177,chr20:53310000-54800000,-0.533333333,0.593802857,30,1.895563566
1983,chr5:143580000-145010000,-0.533333333,0.593802857,30,2.029900767
1989,chr5:112960000-114410000,-0.533333333,0.593802857,30,1.966610704
2170,chr6:14160000-15630000,-0.533333333,0.593802857,30,2.538231785
951,chr1:216910000-218360000,-0.533333333,0.593802857,30,1.87988486
1423,chr2:226540000-227970000,-0.533333333,0.593802857,30,2.011912655
2444,chr8:53620000-55090000,-0.533333333,0.593802857,30,2.239598097
823,chr18:32800000-34260000,-0.533333333,0.593802857,30,2.118480131
2149,chr6:8950000-10440000,-0.533333333,0.593802857,30,1.937943888
2174,chr6:37280000-38740000,-0.533333333,0.593802857,30,2.500304869
35,chr10:7880000-9340000,-0.533333333,0.593802857,30,1.997136479
663,chr16:88650000-90150000,-0.533333333,0.593802857,30,2.905829707
2135,chr6:136910000-138360000,-0.533333333,0.593802857,30,2.490294814
2604,chr9:128140000-129560000,-0.533333333,0.593802857,30,1.982136552
2159,chr6:5110000-6580000,-0.533333333,0.593802857,30,1.964999123
574,chr15:74640000-76140000,-0.532258065,0.594547272,31,2.283252575
909,chr19:31200000-32740000,-0.532258065,0.594547272,31,1.989780074
395,chr13:25970000-27460000,-0.532258065,0.594547272,31,1.914004105
966,chr1:87580000-89060000,-0.532258065,0.594547272,31,2.291393963
1829,chr4:22930000-24430000,-0.532258065,0.594547272,31,1.87262839
1478,chr2:13190000-14680000,-0.532258065,0.594547272,31,2.852653608
2158,chr6:74440000-75930000,-0.532258065,0.594547272,31,1.76980324
3,chr10:9370000-10880000,-0.532258065,0.594547272,31,2.04935326
14,chr10:133960000-135470000,-0.532258065,0.594547272,31,2.512751992
140,chr11:20670000-22160000,-0.532258065,0.594547272,31,1.930362723
980,chr1:57290000-58790000,-0.532258065,0.594547272,31,1.946463303
1403,chr2:203240000-204730000,-0.532258065,0.594547272,31,2.31997977
2150,chr6:18590000-20060000,-0.532258065,0.594547272,31,2.070849839
242,chr12:60920000-62420000,-0.532258065,0.594547272,31,1.713523067
1420,chr2:170290000-171760000,-0.532258065,0.594547272,31,2.324026481
2185,chr6:44420000-45910000,-0.532258065,0.594547272,31,2.180267184
2450,chr8:21780000-23300000,-0.532258065,0.594547272,31,2.542131328
28,chr10:3210000-4750000,-0.532258065,0.594547272,31,2.395685995
1622,chr3:165570000-167060000,-0.532258065,0.594547272,31,1.870836614
1962,chr5:165010000-166540000,-0.532258065,0.594547272,31,1.931819418
2297,chr7:36430000-37920000,-0.532258065,0.594547272,31,1.931186128
584,chr15:58480000-59970000,-0.532258065,0.594547272,31,2.161264519
1670,chr3:139130000-140630000,-0.532258065,0.594547272,31,1.777022981
255,chr12:128970000-130490000,-0.532258065,0.594547272,31,2.07140961
2452,chr8:20260000-21760000,-0.532258065,0.594547272,31,1.923410255
1449,chr2:122700000-124250000,-0.532258065,0.594547272,31,2.297669469
1642,chr3:56630000-58150000,-0.532258065,0.594547272,31,2.254324964
1464,chr2:9280000-10840000,-0.53125,0.595245549,32,2.290111704
985,chr1:208170000-209720000,-0.53125,0.595245549,32,2.086961504
1000,chr1:218430000-219980000,-0.53125,0.595245549,32,2.403878621
2130,chr6:47800000-49370000,-0.53125,0.595245549,32,2.050350913
267,chr12:51800000-53390000,-0.53125,0.595245549,32,2.004795926
822,chr18:64870000-66430000,-0.53125,0.595245549,32,1.87185651
2494,chr8:127830000-129390000,-0.53125,0.595245549,32,2.03797865
900,chr19:13060000-14620000,-0.53125,0.595245549,32,2.380656101
1277,chr22:43590000-45150000,-0.53125,0.595245549,32,2.128835473
1445,chr2:44220000-45780000,-0.53125,0.595245549,32,2.366525048
1677,chr3:40360000-41920000,-0.53125,0.595245549,32,1.891992226
2146,chr6:150130000-151700000,-0.53125,0.595245549,32,2.199434176
973,chr1:178270000-179810000,-0.53125,0.595245549,32,1.858367253
1410,chr2:133000000-134590000,-0.53125,0.595245549,32,1.915014839
1425,chr2:129080000-130640000,-0.53125,0.595245549,32,2.035071525
1818,chr4:4380000-5950000,-0.53125,0.595245549,32,2.080830648
2127,chr6:117630000-119170000,-0.53125,0.595245549,32,2.404782026
1656,chr3:50400000-51960000,-0.53125,0.595245549,32,2.332282102
1814,chr4:18680000-20250000,-0.53125,0.595245549,32,1.845344538
891,chr19:33080000-34650000,-0.53125,0.595245549,32,2.009065554
671,chr16:12410000-13980000,-0.53125,0.595245549,32,2.459009785
897,chr19:36790000-38330000,-0.53125,0.595245549,32,2.433903491
1828,chr4:13630000-15210000,-0.53030303,0.595901846,33,2.602623439
126,chr11:114990000-116570000,-0.53030303,0.595901846,33,2.101692027
1182,chr20:37730000-39340000,-0.53030303,0.595901846,33,1.920716074
1188,chr20:40350000-41990000,-0.53030303,0.595901846,33,2.040382449
1398,chr2:66610000-68250000,-0.53030303,0.595901846,33,1.978746871
391,chr13:22170000-23790000,-0.53030303,0.595901846,33,2.493528126
396,chr13:30040000-31650000,-0.53030303,0.595901846,33,2.196820281
1439,chr2:150450000-152100000,-0.53030303,0.595901846,33,1.898380435
1244,chr21:40890000-42490000,-0.53030303,0.595901846,33,1.855034322
1700,chr3:5260000-6900000,-0.53030303,0.595901846,33,2.061309742
2141,chr6:140330000-141950000,-0.53030303,0.595901846,33,2.06734218
575,chr15:76240000-77890000,-0.529411765,0.596519839,34,2.57477052
1317,chrX:21970000-23650000,-0.529411765,0.596519839,34,1.902336419
672,chr16:6750000-8440000,-0.529411765,0.596519839,34,1.848106269
979,chr1:57290000-58920000,-0.529411765,0.596519839,34,1.923512505
1623,chr3:20380000-22010000,-0.529411765,0.596519839,34,1.859091308
1992,chr5:96530000-98170000,-0.529411765,0.596519839,34,2.656100193
2055,chr5:88010000-89690000,-0.529411765,0.596519839,34,2.415025195
246,chr12:97180000-98850000,-0.529411765,0.596519839,34,2.191784764
261,chr12:23320000-24980000,-0.529411765,0.596519839,34,2.062234601
894,chr19:14660000-16330000,-0.529411765,0.596519839,34,1.887610311
960,chr1:163350000-165040000,-0.529411765,0.596519839,34,1.841092457
1634,chr3:56620000-58280000,-0.529411765,0.596519839,34,2.276980376
576,chr15:66860000-68530000,-0.529411765,0.596519839,34,2.010936691
827,chr18:32790000-34410000,-0.529411765,0.596519839,34,2.111724719
2133,chr6:33560000-35230000,-0.529411765,0.596519839,34,2.094571418
1407,chr2:37310000-38990000,-0.529411765,0.596519839,34,2.254064726
2337,chr7:128030000-129690000,-0.529411765,0.596519839,34,2.032670675
1484,chr2:7220000-8910000,-0.528571429,0.597102785,35,3.066819258
2287,chr7:152590000-154260000,-0.528571429,0.597102785,35,1.946069698
2458,chr8:139740000-141420000,-0.528571429,0.597102785,35,2.032609522
689,chr16:46510000-48240000,-0.528571429,0.597102785,35,2.173151989
1648,chr3:113840000-115550000,-0.528571429,0.597102785,35,2.759500277
953,chr1:17420000-19190000,-0.527777778,0.597653583,36,2.347492966
1175,chr20:6100000-7890000,-0.527777778,0.597653583,36,2.953167594
146,chr11:44090000-45810000,-0.527777778,0.597653583,36,2.189074666
2459,chr8:118330000-120100000,-0.527777778,0.597653583,36,2.346081648
1395,chr2:228750000-230550000,-0.527777778,0.597653583,36,1.941819295
1621,chr3:79540000-81280000,-0.527777778,0.597653583,36,2.09362761
1827,chr4:104900000-106660000,-0.527777778,0.597653583,36,1.84900775
483,chr14:105520000-107280000,-0.527777778,0.597653583,36,3.07568117
1647,chr3:54790000-56520000,-0.527777778,0.597653583,36,1.968998935
10,chr10:13390000-15200000,-0.527027027,0.59817482,37,2.468696653
1237,chr21:22360000-24190000,-0.527027027,0.59817482,37,1.919149512
2134,chr6:33430000-35240000,-0.527027027,0.59817482,37,2.177999501
2369,chr7:66840000-68630000,-0.527027027,0.59817482,37,1.957030315
4,chr10:21560000-23380000,-0.527027027,0.59817482,37,3.065132034
2147,chr6:13830000-15640000,-0.527027027,0.59817482,37,2.749390926
2305,chr7:132290000-134060000,-0.527027027,0.59817482,37,1.866243883
1334,chrX:41630000-43420000,-0.527027027,0.59817482,37,2.089425998
824,chr18:32570000-34400000,-0.527027027,0.59817482,37,2.081557784
849,chr18:18510000-20310000,-0.527027027,0.59817482,37,2.489345957
1650,chr3:170610000-172470000,-0.526315789,0.598668814,38,2.093521715
2592,chr9:120340000-122190000,-0.526315789,0.598668814,38,1.846411288
24,chr10:1230000-3080000,-0.526315789,0.598668814,38,2.420825449
895,chr19:14650000-16540000,-0.526315789,0.598668814,38,2.054304325
659,chr16:53560000-55450000,-0.526315789,0.598668814,38,1.755361616
1323,chrX:38500000-40390000,-0.526315789,0.598668814,38,1.955411319
257,chr12:96960000-98850000,-0.526315789,0.598668814,38,2.233884054
654,chr16:63380000-65230000,-0.526315789,0.598668814,38,1.915456234
670,chr16:25280000-27120000,-0.526315789,0.598668814,38,1.863227476
1181,chr20:37720000-39580000,-0.526315789,0.598668814,38,1.88601515
12,chr10:77030000-78870000,-0.526315789,0.598668814,38,2.118862858
743,chr17:68630000-70550000,-0.525641026,0.599137646,39,2.090870397
1185,chr20:58590000-60500000,-0.525641026,0.599137646,39,2.309445548
1429,chr2:204930000-206810000,-0.525641026,0.599137646,39,1.87320693
2154,chr6:87770000-89660000,-0.525641026,0.599137646,39,2.546545935
2356,chr7:157220000-159120000,-0.525641026,0.599137646,39,2.172301014
889,chr19:52280000-54160000,-0.525641026,0.599137646,39,2.391563249
240,chr12:86420000-88390000,-0.525,0.599583191,40,1.874651416
821,chr18:68270000-70250000,-0.525,0.599583191,40,1.912459029
1638,chr3:186930000-188870000,-0.525,0.599583191,40,1.891168207
1813,chr4:44730000-46690000,-0.525,0.599583191,40,1.825914472
1266,chr22:33620000-35640000,-0.524390244,0.600007141,41,2.952824145
655,chr16:72130000-74150000,-0.524390244,0.600007141,41,2.436332745
1267,chr22:29710000-31720000,-0.524390244,0.600007141,41,2.14125653
124,chr11:114560000-116580000,-0.524390244,0.600007141,41,2.2981486
1238,chr21:28140000-30130000,-0.524390244,0.600007141,41,2.063305275
2601,chr9:127520000-129560000,-0.523809524,0.600411029,42,2.329063074
1965,chr5:122990000-125020000,-0.523809524,0.600411029,42,2.474007429
1236,chr21:20130000-22180000,-0.523809524,0.600411029,42,1.821046052
573,chr15:41720000-43840000,-0.523255814,0.600796245,43,2.147572219
679,chr16:46500000-48670000,-0.522727273,0.601164056,44,2.245067538
1394,chr2:103440000-105580000,-0.522727273,0.601164056,44,1.921201163
2145,chr6:38850000-41010000,-0.522727273,0.601164056,44,2.725707044
660,chr16:72130000-74300000,-0.522727273,0.601164056,44,2.343041447
1306,chrX:62470000-64740000,-0.52173913,0.601851976,46,1.864489719
1418,chr2:220570000-222840000,-0.52173913,0.601851976,46,1.993918092
387,chr13:92780000-95060000,-0.521276596,0.602174102,47,2.039325558
239,chr12:60280000-62590000,-0.521276596,0.602174102,47,1.938973839
1249,chr21:45750000-48100000,-0.521276596,0.602174102,47,2.252695589
2441,chr8:83160000-85520000,-0.520833333,0.60248288,48,1.885204349
486,chr14:97450000-99820000,-0.520833333,0.60248288,48,1.877121152
1841,chr4:52680000-55160000,-0.519607843,0.60333693,51,2.395992693
1307,chrX:144430000-146910000,-0.519607843,0.60333693,51,1.954933266
117,chr11:48180000-50770000,-0.518867925,0.603852847,53,2.239038693
1960,chr5:2090000-4840000,-0.517857143,0.604557946,56,1.902442459
2590,chr9:82810000-85650000,-0.51754386,0.60477656,57,2.270661976
475,chr14:46900000-49870000,-0.516666667,0.605388869,60,2.021056793
2286,chr7:51460000-54740000,-0.515151515,0.606447147,66,1.908220613
474,chr14:25800000-29120000,-0.514925373,0.60660517,67,2.06310631
652,chr16:58810000-62200000,-0.514705882,0.606758562,68,1.879457481
1817,chr4:187210000-190910000,-0.513333333,0.607718171,75,2.12256207
385,chr13:53740000-58030000,-0.511494253,0.609005012,87,2.035074353
