"","tad","lambdan","power","n","max.lambdan"
"2386","chr7:45190000-45900000","6.2803698347351e-16","0.9999999999999996","15","2.214917769904713"
"2387","chr7:131440000-131960000","-7.850462293418875e-16","0.9999999999999993","12","1.7870470846481643"
"2388","chr7:151820000-152520000","-9.42055475210265e-16","0.9999999999999992","15","2.4474348259838155"
"2389","chr7:31170000-31770000","-1.7271017045521525e-15","0.9999999999999987","13","1.5250630849589613"
"2390","chr7:124670000-125350000","-2.826166425630795e-15","0.9999999999999978","14","1.6444660685851087"
"2391","chr7:110720000-111220000","-6.2803698347351e-16","0.9999999999999994","11","1.9577311388841951"
"2392","chr7:144160000-144670000","-3.14018491736755e-15","0.9999999999999974","11","1.7949837828561401"
"2393","chr7:83600000-84140000","-1.570092458683775e-16","0.9999999999999999","11","1.920286647762217"
"2394","chr7:41990000-42880000","1.570092458683775e-16","0.9999999999999998","19","1.7508874465218816"
"2395","chr7:125630000-126440000","-1.570092458683775e-15","0.9999999999999988","17","1.901010867800696"
"2396","chr7:17000000-17610000","0.0","1.0","13","2.0066409416459337"
"2397","chr7:111390000-112110000","-3.14018491736755e-16","0.9999999999999998","16","1.7042267628865095"
"2398","chr7:44610000-45170000","3.14018491736755e-16","0.9999999999999998","12","2.0741897906935574"
"2399","chr7:4640000-5170000","9.42055475210265e-16","0.9999999999999993","12","2.0143146563109116"
"2400","chr7:36460000-37230000","1.25607396694702e-15","0.9999999999999989","16","1.676696990864919"
"2401","chr7:7620000-8270000","-2.9831756714991722e-15","0.9999999999999977","14","1.8425782945332692"
"2402","chr7:87850000-88470000","-1.0990647210786425e-15","0.9999999999999991","13","1.7315667237544028"
"2403","chr7:104560000-105220000","2.826166425630795e-15","0.9999999999999978","14","2.0929492424816267"
"2404","chr7:48410000-48970000","6.2803698347351e-16","0.9999999999999996","12","1.7549320319572106"
"2405","chr7:28940000-29490000","-1.0990647210786425e-15","0.9999999999999991","12","1.8359373214272514"
"2406","chr7:30170000-30630000","-3.14018491736755e-16","0.9999999999999998","10","1.6364639002767305"
"2407","chr7:37930000-38400000","4.710277376051325e-16","0.9999999999999996","10","1.6110833085146379"
"2408","chr7:128050000-128850000","0.0","1.0","16","1.7122653889446815"
"2409","chr7:25900000-26400000","-9.42055475210265e-16","0.9999999999999992","10","2.1031076136279996"
"2410","chr7:46460000-47140000","1.7271017045521525e-15","0.9999999999999987","14","1.9251710236485187"
"2411","chr7:54830000-55320000","-2.51214793389404e-15","0.999999999999998","11","1.676205373218243"
"2412","chr7:155600000-156260000","-3.14018491736755e-16","0.9999999999999998","14","1.7305013777452367"
"2413","chr7:103130000-103790000","1.25607396694702e-15","0.9999999999999989","14","1.7094554343369266"
"2414","chr7:128950000-129680000","6.2803698347351e-16","0.9999999999999996","15","1.7467717935525162"
"2415","chr7:20780000-21240000","1.0990647210786425e-15","0.9999999999999991","10","1.7454386575521197"
"2416","chr7:55680000-56180000","-7.850462293418875e-16","0.9999999999999993","11","2.0799434301298856"
"2417","chr7:42920000-43480000","-1.88411095042053e-15","0.9999999999999984","12","1.8708975789663718"
"2418","chr7:28400000-28900000","4.710277376051325e-16","0.9999999999999996","10","1.9327383977320638"
"2419","chr7:47300000-47870000","-1.4130832128153975e-15","0.9999999999999989","12","1.8909641047893229"
"2420","chr7:158390000-159120000","1.570092458683775e-15","0.9999999999999987","16","1.8059376248218015"
"2421","chr7:16140000-16630000","1.570092458683775e-16","0.9999999999999998","11","1.720235771923672"
"2422","chr7:103860000-104500000","1.25607396694702e-15","0.9999999999999989","13","1.6820410441418114"
"2423","chr7:40990000-41740000","1.88411095042053e-15","0.9999999999999984","16","1.805497575387684"
"2424","chr7:81120000-81610000","3.14018491736755e-16","0.9999999999999998","11","1.786228936380583"
"2425","chr7:5230000-5810000","-1.570092458683775e-16","0.9999999999999999","13","1.8286722143946386"
"2426","chr7:15340000-15760000","1.88411095042053e-15","0.9999999999999984","10","1.6595718816775724"
"2427","chr7:106810000-107520000","-1.25607396694702e-15","0.999999999999999","15","1.791092833205551"
"2428","chr7:148890000-149330000","-2.6691571797624175e-15","0.9999999999999979","10","1.6975595000723507"
"2429","chr7:134110000-134650000","2.826166425630795e-15","0.9999999999999978","11","1.7270464140996575"
"2430","chr7:69630000-70260000","-2.198129442157285e-15","0.9999999999999982","14","1.7795191822650605"
"2431","chr7:44010000-44590000","9.42055475210265e-16","0.9999999999999993","12","1.9880390693610175"
"2432","chr7:70300000-71190000","1.0990647210786425e-15","0.9999999999999991","18","1.6836585448004073"
"2433","chr7:23810000-24290000","-3.14018491736755e-16","0.9999999999999998","10","1.7593123952770684"
"2434","chr7:65470000-65940000","4.710277376051325e-16","0.9999999999999996","10","1.629537384086913"
"2435","chr7:63630000-64080000","-1.25607396694702e-15","0.999999999999999","10","1.692188176117054"
"2436","chr7:151000000-151470000","-1.7271017045521525e-15","0.9999999999999987","10","1.713390239566623"
"2437","chr7:65990000-66470000","0.0","1.0","11","1.7571671867880574"
"2438","chr7:26720000-27190000","-9.42055475210265e-16","0.9999999999999992","10","1.7641191735770476"
"2439","chr7:117380000-117810000","-1.88411095042053e-15","0.9999999999999984","10","1.8346915987185932"
"2440","chr7:140740000-141230000","-3.14018491736755e-16","0.9999999999999998","11","1.6327658506629672"
"2441","chr8:83160000-85520000","-3.14018491736755e-16","0.9999999999999998","48","1.8852043491285948"
"2442","chr8:58300000-59350000","-3.76822190084106e-15","0.999999999999997","21","1.7173022997276273"
"2443","chr8:93050000-94380000","-1.570092458683775e-16","0.9999999999999999","27","1.8980902859946267"
"2444","chr8:53620000-55090000","-3.76822190084106e-15","0.999999999999997","30","2.239598096704453"
"2445","chr8:79350000-80450000","-1.88411095042053e-15","0.9999999999999984","22","1.8539015528622504"
"2446","chr8:41390000-42800000","-3.14018491736755e-16","0.9999999999999998","29","2.089464489418279"
"2447","chr8:144380000-144970000","3.14018491736755e-16","0.9999999999999998","13","2.070346919366007"
"2448","chr8:46890000-47610000","3.14018491736755e-16","0.9999999999999998","16","2.0038549695121173"
"2449","chr8:125510000-126720000","-2.826166425630795e-15","0.9999999999999978","25","1.7853685919028683"
"2450","chr8:21780000-23300000","-1.88411095042053e-15","0.9999999999999984","31","2.5421313280620406"
"2451","chr8:58300000-59560000","-1.570092458683775e-15","0.9999999999999988","26","1.8167002888510393"
"2452","chr8:20260000-21760000","1.570092458683775e-16","0.9999999999999998","31","1.9234102548062502"
"2453","chr8:58880000-59530000","2.826166425630795e-15","0.9999999999999978","14","1.6911165765463716"
"2454","chr8:90710000-91960000","-3.14018491736755e-16","0.9999999999999998","26","2.3322537188590142"
"2455","chr8:128090000-129390000","3.611212654972683e-15","0.9999999999999971","27","2.1551656563457557"
"2456","chr8:11220000-11850000","6.2803698347351e-16","0.9999999999999996","13","1.7572091137583312"
"2457","chr8:9020000-9800000","9.42055475210265e-16","0.9999999999999993","16","2.013734191195872"
"2458","chr8:139740000-141420000","-3.925231146709437e-15","0.9999999999999969","35","2.032609521782811"
"2459","chr8:118330000-120100000","9.42055475210265e-16","0.9999999999999993","36","2.3460816478044255"
"2460","chr8:4900000-5960000","1.570092458683775e-16","0.9999999999999998","22","1.640443269699945"
"2461","chr8:114450000-115500000","6.2803698347351e-16","0.9999999999999996","21","2.1104916913360627"
"2462","chr8:122210000-123650000","-3.454203409104305e-15","0.9999999999999972","29","2.12681328834203"
"2463","chr8:59610000-60930000","-6.2803698347351e-16","0.9999999999999994","27","2.0365572588672634"
"2464","chr8:61320000-62530000","-6.2803698347351e-16","0.9999999999999994","25","2.18162037589339"
"2465","chr8:40090000-41260000","2.3551386880256623e-15","0.9999999999999982","25","1.9470387346861946"
"2466","chr8:48210000-48940000","-6.2803698347351e-16","0.9999999999999994","15","1.892400146138435"
"2467","chr8:113750000-114440000","-9.42055475210265e-16","0.9999999999999992","14","1.652731661989968"
"2468","chr8:20260000-21620000","-1.570092458683775e-15","0.9999999999999988","28","1.9214442719010152"
"2469","chr8:53630000-54750000","7.850462293418875e-16","0.9999999999999993","23","1.9214183368824382"
"2470","chr8:46840000-47770000","-1.570092458683775e-16","0.9999999999999999","20","1.9603121618072055"
"2471","chr8:65400000-66490000","-1.0990647210786425e-15","0.9999999999999991","22","1.955869560238094"
"2472","chr8:20870000-21750000","7.850462293418875e-16","0.9999999999999993","18","1.9460090134344181"
"2473","chr8:62650000-64030000","-1.4130832128153975e-15","0.9999999999999989","28","1.9433901990343805"
"2474","chr8:76260000-77190000","3.14018491736755e-16","0.9999999999999998","19","1.874153563614458"
"2475","chr8:131970000-132880000","-2.3551386880256623e-15","0.9999999999999981","19","1.7612933467090064"
"2476","chr8:18750000-20040000","1.7271017045521525e-15","0.9999999999999987","26","1.934087656668529"
"2477","chr8:78450000-79200000","9.42055475210265e-16","0.9999999999999993","15","1.8959090808201493"
"2478","chr8:70560000-71590000","1.570092458683775e-16","0.9999999999999998","21","2.090524034909653"
"2479","chr8:87880000-88580000","-4.710277376051325e-16","0.9999999999999997","15","1.9286144658275215"
"2480","chr8:24940000-26200000","-9.42055475210265e-16","0.9999999999999992","26","2.2345757052695325"
"2481","chr8:22070000-23300000","-3.14018491736755e-16","0.9999999999999998","25","2.5000430534341587"
"2482","chr8:34970000-36060000","6.2803698347351e-16","0.9999999999999996","23","1.7672013076550455"
"2483","chr8:8070000-8860000","-3.925231146709437e-15","0.9999999999999969","17","2.074571785160453"
"2484","chr8:126870000-127790000","-1.7271017045521525e-15","0.9999999999999987","19","1.7680840116438747"
"2485","chr8:69450000-70530000","2.3551386880256623e-15","0.9999999999999982","22","1.8711793868907551"
"2486","chr8:37620000-38630000","6.2803698347351e-16","0.9999999999999996","21","2.0054244661674954"
"2487","chr8:64260000-65300000","2.0411201962889075e-15","0.9999999999999984","21","1.84392318742057"
"2488","chr8:106890000-107890000","-1.570092458683775e-16","0.9999999999999999","21","2.083358030471969"
"2489","chr8:91010000-91980000","2.826166425630795e-15","0.9999999999999978","20","2.205249195992085"
"2490","chr8:145750000-146300000","-6.2803698347351e-16","0.9999999999999994","11","1.5952805561855472"
"2491","chr8:127830000-128740000","-9.42055475210265e-16","0.9999999999999992","19","2.0553108559715247"
"2492","chr8:104690000-105490000","2.198129442157285e-15","0.9999999999999982","17","1.6668703072429678"
"2493","chr8:134480000-135900000","6.2803698347351e-16","0.9999999999999996","29","2.2914863133771486"
"2494","chr8:127830000-129390000","6.2803698347351e-16","0.9999999999999996","32","2.03797864978014"
"2495","chr8:120850000-121980000","2.198129442157285e-15","0.9999999999999982","23","1.980806936263436"
"2496","chr8:71660000-72700000","-3.2971941632359274e-15","0.9999999999999973","21","1.7400582620923004"
"2497","chr8:32410000-32970000","-6.2803698347351e-16","0.9999999999999994","12","1.9870125150349316"
"2498","chr8:24950000-25960000","-4.082240392577815e-15","0.9999999999999968","21","1.9894623073993776"
"2499","chr8:97340000-98560000","-3.14018491736755e-16","0.9999999999999998","26","1.7876027080332821"
"2500","chr8:112950000-113550000","-6.2803698347351e-16","0.9999999999999994","12","1.7287837371268888"
"2501","chr8:108860000-109740000","7.850462293418875e-16","0.9999999999999993","18","2.000129628010485"
"2502","chr8:107950000-108790000","7.850462293418875e-16","0.9999999999999993","17","1.7501660476283856"
"2503","chr8:77270000-78310000","4.39625888431457e-15","0.9999999999999964","22","2.0756178744782448"
"2504","chr8:28530000-29170000","-1.0990647210786425e-15","0.9999999999999991","14","1.7159573921674487"
"2505","chr8:22080000-22910000","4.710277376051325e-16","0.9999999999999996","18","1.916538071024402"
"2506","chr8:19180000-20040000","-3.454203409104305e-15","0.9999999999999972","18","1.9715107830255931"
"2507","chr8:105800000-106790000","1.25607396694702e-15","0.9999999999999989","20","1.8383123954326617"
"2508","chr8:99520000-100890000","-2.826166425630795e-15","0.9999999999999978","28","2.9281960064680184"
"2509","chr8:20860000-21630000","-1.570092458683775e-15","0.9999999999999988","16","1.945761306228224"
"2510","chr8:12890000-13540000","1.88411095042053e-15","0.9999999999999984","14","1.562469569053326"
"2511","chr8:70540000-71010000","2.3551386880256623e-15","0.9999999999999982","11","1.854057567828622"
"2512","chr8:57210000-57850000","-1.25607396694702e-15","0.999999999999999","13","1.719248631095085"
"2513","chr8:97340000-98230000","2.51214793389404e-15","0.999999999999998","19","1.7204947543371616"
"2514","chr8:115830000-116680000","4.710277376051325e-16","0.9999999999999996","18","1.83700964833393"
"2515","chr8:96310000-97230000","2.51214793389404e-15","0.999999999999998","19","1.8784913315412304"
"2516","chr8:27690000-28190000","-1.0990647210786425e-15","0.9999999999999991","11","1.893237349127438"
"2517","chr8:141670000-142430000","3.14018491736755e-16","0.9999999999999998","16","2.3342456561744696"
"2518","chr8:79400000-79870000","1.0990647210786425e-15","0.9999999999999991","10","1.7845696675420877"
"2519","chr8:42940000-43830000","-6.2803698347351e-16","0.9999999999999994","19","2.0851787022372394"
"2520","chr8:101640000-102310000","6.2803698347351e-16","0.9999999999999996","15","1.8446009183477785"
"2521","chr8:136850000-137750000","-3.14018491736755e-15","0.9999999999999974","18","2.066006818435058"
"2522","chr8:28470000-29070000","-6.2803698347351e-16","0.9999999999999994","13","1.8423163364151227"
"2523","chr8:8880000-9710000","-1.4130832128153975e-15","0.9999999999999989","18","1.837030867422543"
"2524","chr8:102330000-103240000","1.88411095042053e-15","0.9999999999999984","19","2.0619430209599177"
"2525","chr8:55640000-56380000","1.570092458683775e-15","0.9999999999999987","16","1.8541371124372632"
"2526","chr8:106900000-107600000","0.0","1.0","14","1.7824685744481954"
"2527","chr8:125540000-126000000","-1.25607396694702e-15","0.999999999999999","10","1.8454422917927897"
"2528","chr8:140390000-141440000","-2.198129442157285e-15","0.9999999999999982","22","2.1767708557302834"
"2529","chr8:103250000-103840000","3.14018491736755e-16","0.9999999999999998","12","2.2421125870068552"
"2530","chr8:23600000-24290000","3.14018491736755e-16","0.9999999999999998","14","1.9386602695107436"
"2531","chr8:36690000-37590000","-2.9831756714991722e-15","0.9999999999999977","19","1.869650546341054"
"2532","chr8:126110000-126710000","-3.14018491736755e-16","0.9999999999999998","13","1.770363265518427"
"2533","chr8:118380000-119470000","2.198129442157285e-15","0.9999999999999982","23","2.0992363615862017"
"2534","chr8:73220000-73820000","-9.42055475210265e-16","0.9999999999999992","13","1.7809375145274289"
